id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,long_description_cos,long_description_descriptives,long_description_units,long_description_numbers,specification_text_units,specification_text_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,hash_similarity,match
https://www.alza.cz/hobby6dilna-zahradni-sedaci-souprava-tmave-sede-podusky-bambus-3058198-d6760895.htm,https://www.mall.cz/sety-nabytek/shumee-6dilna-zahradni-sedaci-souprava-tmave-sede-podusky-bambus-100053133572,-1.0,0.0,0.7777777777777777,0.722644946907135,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.7377049180327868,-0.7139860531520734,-0.84,0.0,0.0,-0.2019106432832124,-0.4,-0.7142857142857143,0.8823529411764706,0.0,0.0,0,0,0,0,0,0,0,0.8,0.0,0.9,0.0,0.0,0.0,0.0,0
https://www.alza.cz/rivacase-5726-chladici-taska-d6331133.htm,https://www.mall.cz/chladici-boxy-aktivni/rivacase-riva-5726-chladici-taska-23-l-100054767863?src=sug&s=RivaCase%205726%20chladící%20taška,1.0,0.0,0.0909090909090908,0.1755049948618394,-0.88,0.0,0.0,0.0,0.0,-0.7538461538461538,-0.730645875677671,-0.84,0.0,0.0,-0.3562157080117091,-0.24,0.5294117647058824,0.4117647058823529,0.0,0.0,0,0,0,0,0,0,0,0.7272727272727273,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1
https://www.alza.cz/liebherr-cu231-d6318110.htm,https://www.mall.cz/volne-stojici-lednicky/liebherr-cu-231,0.0,0.0,-0.3333333333333333,-0.0220458107437525,-0.88,0.0,0.3333333333333333,0.0,0.0,-0.6781609195402298,-0.8380974350529576,-0.6,0.0,0.0,-0.374094551477231,-0.52,0.6923076923076923,0.3846153846153846,0.5652173913043478,0.8181818181818182,0,0,0,0,0,0,0,0.75,0.0,0.7333333333333333,0.0,0.3461538461538461,0.1538461538461538,0.0,1
https://www.alza.cz/umidigi-bison?dq=6635656,https://www.mall.cz/mobilni-telefony/webhiddenbrand-umidigi-bison-8-128gb-5000mah-zluta-100074186665,0.0,0.0,-0.5555555555555556,0.3025107972094019,-0.88,0.0,0.0,0.3333333333333332,0.0,-0.4042553191489362,-0.2572753914288092,-0.4,0.5714285714285714,0.0,-0.396100642367154,-0.52,0.6571428571428571,0.0,0.6491228070175439,0.6,0,0,0,0,0,0,0,0.7592592592592593,0.3333333333333333,0.6666666666666666,0.0,0.2424242424242424,0.1212121212121212,0.0,0
https://www.alza.cz/aligator-r40-extremo?dq=6198980,https://www.mall.cz/mobilni-telefony/aligator-a900-senior-cerveny-stolni-nabijecka?src=sug&s=Aligator%20,0.0,0.0,-0.6363636363636364,-0.7627096374517544,-0.96,0.0,0.0,0.0,0.0,-0.4285714285714286,-0.4087983511894484,-0.48,0.0,0.3333333333333333,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.9,0.0,0.875,0.0,0.0,0.0,0.0,0
https://www.alza.cz/anker-soundcore-life-note-bila-d5752636.htm,https://www.mall.cz/true-wireless-sluchatka/anker-liberty-air-2-cerna,0.0,1.0,-0.6,-0.4937606445640076,-0.96,0.0,0.0,0.0,-1.0,-0.6585365853658536,-0.7531085178412522,-0.6799999999999999,0.0,0.0,-0.3467795008437032,-0.64,0.6551724137931034,0.7575757575757576,0.5384615384615384,0.0,0,0,0,0,0,0,0,0.7959183673469388,0.0,0.7837837837837838,0.3333333333333333,0.3125,0.1875,0.0,0
https://www.alza.cz/whirlpool-tdlr-6230ss-eu-n-d5891836.htm,https://www.mall.cz/pracky-horni-plneni/whirlpool-tdlr-6230ss-eu-n-100055818596,1.0,1.0,0.0526315789473683,0.55690323740676,-0.76,0.0,0.0,-1.0,-1.0,-0.8125,-0.7766575035148793,-0.92,0.0,0.0,-0.6548701663496914,-0.76,0.7241379310344828,0.8717948717948718,0.8,0.0,0,0,0,0,0,0,0,0.7777777777777778,0.5,0.851063829787234,0.3333333333333333,0.0555555555555555,0.0,0.0,1
https://www.alza.cz/orion-lahev-sklo-clip-uzaver-0-75-l-d6640618.htm,https://www.mall.cz/zavarovaci-sklenice/orion-lahev-sklo-clip-uzaver-075-l-ela-4-ks,0.0,0.0,0.6000000000000001,0.7297900336998036,-0.72,0.3333333333333333,0.0,0.0,0.0,-0.4166666666666666,-0.2323970622003531,-0.64,0.0,0.0,-0.1270716850204912,-0.6,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0
https://www.alza.cz/beko-hte7616x0-d6230535.htm,https://www.mall.cz/pracky-susicka/beko-htv8746xf,0.0,0.0,-0.1999999999999999,-0.4954906758669407,-0.76,0.0,0.6,-1.0,0.0,-0.3707865168539326,-0.4437548543283698,-0.4399999999999999,0.0,0.0,0.0299633160576771,-0.28,0.0,0.0,0.5555555555555556,0.0,0,0,0,0,0,0,0,0.8823529411764706,0.0,0.8709677419354839,0.0,0.1739130434782608,0.1304347826086956,0.0,0
https://www.alza.cz/sony-true-wireless-wf-1000xm4-cerna-model-2021-d6531227.htm,https://www.mall.cz/true-wireless-sluchatka/sony-wf-1000x-m3-cerna,-1.0,0.0,-0.7142857142857143,-0.4040432186190489,-0.88,0.0,0.0,-1.0,0.0,-0.6831683168316831,-0.7483193851070351,-0.72,0.7142857142857143,0.0,-0.1683799623892633,-0.36,0.2903225806451613,0.8666666666666667,0.6363636363636364,0.0,0,0,0,0,0,0,0,0.8775510204081632,0.0,0.8260869565217391,0.0,0.1578947368421052,0.1052631578947368,0.0,0
